46	72554336,2278873837
11	3250364537,2903868732
51	112495002,2217363571
4	1240065379,3978568608
4	3119272669,3590042003
25	316494374,567060240
111	170178908,3827190850
128	4294319849,669094986
77	1317674624,63560381
25	1213766748,3778612796
95	152310818,1817915858
69	2804177594,1224835243
31	2279154895,2812531851
74	1515995807,1338604064
6	1721672792,545684684
18	1301654840,2405759973
24	3028913364,1808920019
65	4282395102,2282242771
30	2627811753,1939658477
60	1962314010,170129938
126	2102972932,3776592590
65	2014461133,3650194395
60	1697295520,3309959540
12	3113386736,1809865129
49	723721215,1297958149
39	1434520860,3676197816
52	596497636,2163684415
37	3316970737,321122714
111	2276851898,767535321
59	1178314420,4105316694
128	1538251877,1858992176
3	1394275742,1880578052
12	2767898643,322062413
62	2092321250,4098396481
86	1615760985,1588176835
80	1644580357,2861790351
4	4179386121,2190298845
38	1064849298,3970572031
126	371728922,2430772181
123	694901466,3467553081
42	3948392891,2931427394
2	2252902272,2298904703
67	1248744036,738816381
88	1117217153,3290729882
95	1026673115,4115638364
95	170435093,3124460300
17	4030336459,3540776188
30	1051381057,218222906
42	1558261168,3082177282
71	1320749709,25112281
97	2404705862,3423244526
72	2805659800,668519854
79	1084233324,150432758
28	2032040074,4228289307
18	3869264585,741993993
47	1892824714,3793115260
63	2701792313,1324224600
81	3086825644,746122175
1	1030667521,3396201251
114	1116029402,3377144277
73	3107595876,2884940171
111	2372559544,2217507089
62	2389037928,1254418440
36	3907837727,1187664125
46	347923549,236923077
68	655031310,507070287
25	344208439,1807556571
36	834871222,2951111733
31	1579960804,1976194567
30	2970114578,3367737290
77	2624141121,817347452
111	2840280960,2441888538
4	2077340849,798909423
87	1152201930,297231746
109	2540339025,2435552200
32	2386108168,1323796871
30	1666996781,137948214
30	846448523,1989433586
67	1876180227,3856199379
120	1732872495,2756776052
66	609274697,2567222227
74	80300946,2739639568
18	3960956292,2385527523
57	1103112601,1024573182
66	210636736,3298101304
54	3216074761,1891497263
18	1601175943,807639275
77	2946193505,1517566613
68	1826145602,119952278
11	3428141640,1330505332
65	1779252156,4086786031
33	2801631406,2373519464
77	1058651212,2085814284
128	2371009329,1855486948
33	3254128037,828384381
123	2134041348,4027476807
25	2748110143,2904598364
82	2172416902,720210811
123	648782066,3361600741
30	2234215471,2272602343
65	403691659,1159064817
54	2407706768,2125405862
62	1338324778,3609475676
126	2545090606,2784886302
109	3206558462,2010655045
81	1843076882,1265560747
51	828045135,3196126754
111	2157637975,324842762
48	1022390250,2032720969
115	2794116296,971326264
35	3651694765,672955368
127	2709620945,711221155
63	3900633427,856235175
123	2404779300,2849704590
132	1080722983,465505624
77	1721682728,187312398
68	1828190247,400139620
12	2233701413,2949721290
123	1066745363,2912862417
57	1691575586,2762046029
30	3206473858,31856796
49	1413200432,1311434807
34	1678528082,2025318198
42	545450063,3344806166
115	2092515456,258373119
38	172954070,2924145854
123	1134541575,3821442345
74	2315389757,981831207
109	1736300841,1341007307
0	3549536104,980575650
54	3448782373,685812084
128	2799855637,1406467097
76	2143397898,1369367650
57	1048623333,1466041770
19	3702615579,2139825466
52	820446242,2098902235
128	2723407594,4035117894
95	769814095,3653944797
25	1242081179,2100332372
68	158272499,3509064398
51	522207167,2209357882
29	1142131386,3883513079
20	4259727654,1905132558
52	535842119,795448139
12	458390251,1497649896
75	2238864656,938419498
34	3239598440,29354880
95	2240906631,1217361363
71	1351876487,1128968899
120	3802667565,63512366
50	1906737173,1647613864
1	209231232,1182238505
13	3197566732,2733248088
26	116158405,1600081981
29	3440722481,245015246
83	2694732507,860932776
3	2052296362,796221816
129	1632120582,2840719355
17	3822493306,3609546701
47	802958001,47557392
1	3625142075,3515290827
66	2092888925,2034305804
37	4179912438,4164124327
81	1507858787,3532846845
26	304297154,4016974838
28	2863789300,1118321178
36	2562728586,3775942862
21	1287061779,3773947437
69	2956083126,3701387887
54	2515591624,4180413774
47	174262497,4070249175
68	2242356858,2983713052
77	32442685,810201093
65	2265366999,531240436
5	827624743,3619514970
95	1819873589,1672797281
129	3203584768,2549021579
77	496146595,766137163
12	2894729860,3239009227
123	349098975,277547168
23	1154121058,2302986773
69	3227289028,482614412
47	3200701594,3903766956
66	1020643666,785228421
50	3968852727,2949388142
42	733422730,764305317
94	1270471913,2321247234
129	1280552017,3612494691
126	1077525558,3330453401
5	2394027836,3028064504
30	4059969808,1407498612
21	1208017722,181419988
61	2417561602,4034925735
2	3990894062,1008708669
17	1724058536,1881251839
48	473511160,3043684519
69	2538155691,95894333
1	1186381440,2070676942
41	720656267,1482572401
38	3415320815,2846086828
54	1674102065,2807368112
8	1789809792,4097444437
132	1643512909,773104729
26	2294719441,1644535808
26	1223527101,1733901631
111	4057069957,3278090517
65	99643055,2964710218
81	189170624,1438733983
42	894791320,1024109065
65	1158100234,1546970681
101	1162687280,2912863445
47	2026695506,720740618
22	4034368577,3199847339
38	2301527395,3910861611
126	258718781,3276116219
127	752906210,1730018461
69	4083177188,1125113825
50	4162570694,3330009794
31	1054953697,3174377006
12	2137855395,286141621
33	1782515805,3733094409
95	2880716967,370748317
77	1985711722,1772787918
74	3041085858,742708916
24	1186360747,3036783114
37	436328302,884503110
33	1092528998,680012059
51	3228057761,1451328628
123	1028220681,1027595995
28	734857609,3373201141
128	3077429282,1895466329
5	264714900,1881160509
24	3949500680,825668757
30	1934761255,1172822240
30	2398663737,4018968112
17	2963178430,2098916006
36	3203093365,2097151784
24	1379744103,3551569709
61	510922996,395724435
3	1185936742,66426849
31	3025315577,1248312228
26	2246811119,3273729407
24	3261682263,3345025842
120	1380806757,658246233
26	1106193109,2128873218
77	333270002,1385397309
22	1897962123,2696253204
67	1504654771,1349303123
114	1518732802,2004128592
51	1599955187,518882998
22	1541284978,2363784497
29	924330518,2795648983
59	1472508990,3496580847
115	3746866606,4113132693
111	1190069798,657531694
123	1871451651,1895790477
109	147858875,1655248733
59	3243739271,1551464309
48	1425832736,3426053946
126	3786089437,3228770983
26	2796459050,222735040
42	4249927867,663942867
62	2160075545,3306519574
33	713997089,3025443988
123	278823273,3675396148
72	1781261574,4222617059
127	1858753814,2395599843
52	1064298287,1670441401
115	4073934331,1217001027
84	582642532,2995828807
65	976732833,4094872733
36	3225995590,2790380487
33	208757730,2442810279
23	407088956,3902765019
120	2631664314,3321524184
30	1832725675,116996783
5	3434199765,1606387805
59	2513904411,835563766
101	383944545,574045830
30	1417327437,3806121156
50	649782039,2912303501
67	2844561645,2767592420
26	695955385,788684815
49	857346162,3465319865
67	1597861793,1538211305
18	505840102,2729476820
75	3951378869,2716061592
34	1397582524,602981472
31	1402059006,656459648
30	444242737,3839653988
48	1831458117,2299487582
5	2256638832,2498524549
49	593990319,3252546887
128	3643293688,2614039266
81	271803773,2603675704
111	1720797057,838002978
74	38048171,2926134657
76	2083861346,2372259770
37	32190370,817105946
80	1952114041,4196087529
39	3130346492,3331712308
36	1877775585,2257620104
85	1920582999,579135188
28	156587350,2071877083
111	121837968,613737889
75	1146691038,2654199499
25	1999196042,748570209
69	3616648368,3317905414
129	1994585394,2368734132
51	1093625684,3348903537
74	2448633724,2162700518
68	1803116783,257367162
42	2315111045,4088880567
51	3978722523,1127893174
68	2585560233,3964714375
128	860430808,1095028890
127	1080195982,1858731800
1	2691199659,1818334017
120	3645291454,252071814
127	174229824,1159946614
41	3104196512,442639862
49	1035203641,2908494263
12	1628696564,3769073292
69	1623556134,3715962233
132	1239305881,2231915388
8	717227623,608216940
95	598678945,3743008352
48	2854880609,1288809270
74	1302862838,2016272383
51	2291663283,3750604384
49	1053071960,2766241112
80	2601198063,1062016982
42	1442309996,885045506
127	2444750930,2041016592
21	85193211,18031252
65	1242508468,734355602
95	539422515,1499774819
48	2914198196,2425118423
73	112097372,3826782777
65	2577514177,3271077192
62	1457962677,3053513412
81	226901605,3646612717
67	3503615989,2566508402
54	1434090580,1050392597
8	2075211271,1279098991
21	1057563184,360147828
4	1405400758,2119961171
42	3230214727,1878069435
101	2841749584,3475049731
4	1686546194,1255679104
61	4258538132,2264542303
80	1094341805,1793708765
114	584641610,2051212281
65	3208243722,566583471
123	165140268,2580937201
77	1549810838,3823431223
120	2438098652,3135755022
34	928562858,2510565228
109	2030322461,3882901580
71	3328678416,445562251
82	2132526970,3972420460
26	170641838,296981136
60	1732741129,1716034922
18	2651707348,2139612143
60	1643541774,855029569
126	1578431601,1724083721
83	1530985908,3955397890
26	1448033962,3463166244
87	1733399672,181280629
28	408765925,4268256724
81	3968266984,1775271043
114	156435749,15174828
33	2273162647,3981372695
95	1129189360,968391954
38	3445147014,2040889016
60	2679371598,2650552996
65	2833234526,3553981457
97	128710798,2208055418
66	2435535612,2260094943
39	249608665,4099892410
25	1141425965,68747422
37	1036781643,3624528946
29	33468372,1547296203
53	293863356,579636228
128	4268491119,1604900849
115	690361239,3521403261
1	1970540515,3306796856
126	1332548887,353747815
42	1157390137,2148866816
31	638130482,645768526
80	1129228731,1928390298
111	2550572455,1304337684
42	3219445919,344706699
5	330123120,3694338455
21	3012588081,2566620002
95	304334150,2850107817
123	1245604298,3418638472
62	183135972,831059884
4	2287228554,2403236216
69	1417585327,1309166166
68	1480901919,2968379485
47	3301449974,4046045001
25	2341089578,1342387287
1	106811991,2204294775
123	1055936492,1594860215
88	2619638904,1683776314
111	1736401740,389385884
28	1912466644,1105210910
120	1074788611,3879680743
29	1318082800,1328291008
5	2836294734,1851496732
37	3920988293,2527514888
65	1425759714,2152096404
26	2601703127,444225052
5	378848620,1693443347
36	2352426073,1448548380
48	870801756,427706344
4	3475299762,3940527112
78	3970804623,4017233308
132	1048223038,2507587007
63	2685357222,2883283668
14	588595007,3649651391
77	2961045926,1304494282
12	3993397247,488387058
67	1214393269,3371697824
115	3024518903,2474254054
21	1046061103,1597365017
39	1100426412,2238091090
19	1004352937,313083725
73	2173386230,24366271
50	2945106027,3396640071
38	147744605,1666066000
73	1649293103,779831921
25	1153988237,3328025737
129	815121452,3105881358
69	1535960217,3814169252
20	3147036488,1909596639
0	3262328962,2655369343
21	1933257038,437917007
14	551383416,2455551630
50	2988679512,3539259624
24	2226447417,1240948206
8	3040219743,2249704133
36	539988406,1509886004
2	3922521444,614973684
101	3417859853,3821572824
76	4090596111,547672839
109	2256659008,3759995707
120	891955345,37742040
25	4008122066,158039146
28	1213769614,3630926848
60	1594692808,4056793527
127	128370240,3253788604
66	1806702800,1507101311
75	3362526991,1100232786
24	1541140227,3798306822
31	3649944012,3772296472
71	3571541339,3380540548
8	1137087612,3894486629
77	285787093,991732822
62	1488241481,2570005719
29	3585140714,1114691020
0	2402348678,1188652260
31	2760169493,3526770614
60	1996428644,1092666114
6	3969746558,2937097117
62	3128035317,3707306008
75	239226375,1326128001
68	3729121907,2233066464
115	3831164231,1191313785
73	2880983037,2710365485
4	2117423907,2452573168
8	2156875226,2422311232
69	895907853,2134382046
59	669653424,2489298190
65	3024822540,1992486845
45	4212153006,2113233246
14	2884219054,4229196495
18	1849154368,3312369288
39	1325837442,3713585661
25	953000467,1526201586
48	3425839638,567112149
74	119707317,1965345119
132	276609749,3449137354
23	4289770806,1912383127
11	2975314459,4115958652
5	186219061,350690716
19	2424181754,1038107807
11	80866777,1112503072
50	1213959389,4117646221
18	3523536748,2993344721
28	888422093,3013278186
8	3259244912,3587816834
84	3989423405,3731385877
37	3074338896,2795391238
129	4058339394,1910508183
25	699972077,3376872549
68	1933990843,2241272089
25	1154733014,415436343
61	742299982,342444882
83	3025575616,3238082849
62	1870709586,833798979
68	2042327633,3449151153
39	783617458,1056676398
17	1609050667,2421768284
0	2907716825,4170001768
111	3406656505,3970944000
5	1616818480,2424166390
111	106686218,1419194120
54	2721292801,1290093879
64	1369172265,3146759630
14	903701908,3157967585
39	1953710927,3712476139
67	283914218,4056354286
35	3123955954,443297844
57	1157145354,1933035145
111	1668843814,1781924082
22	2183657996,1647431378
34	800051089,1845982715
0	1296228991,1018823338
34	1626316157,1982293140
95	1049195369,3295722078
84	2827616110,414068930
18	3526857086,3758516979
12	3086591273,757920148
42	1030615047,186372699
71	2633688715,2222041166
72	1354412958,4056644018
51	3096749834,859500515
57	1259657700,3842968412
54	2095322572,1483409824
65	1853059489,2687170603
47	4290304787,1092494381
123	1343475830,3784469218
114	1711242562,2154838206
64	1448936340,2592813319
26	1123854091,10185391
71	1031507057,2356712471
43	3030552438,3099074854
80	2000941364,826786454
62	1597524383,1948062881
17	2135928846,1037299217
88	2954892955,3487461034
36	258432055,1442983709
19	1356952545,811072533
24	100756039,1726052465
129	745647898,424669711
26	135807422,2561086637
127	276112136,1501039539
26	911850808,4192914645
34	2726303624,1922810900
4	572884532,583561714
52	1479239213,1648436142
69	3786873813,839765530
37	2004914544,831113712
101	3121650465,1051711343
109	1667999789,3259834945
95	2479935848,1682528926
71	2411180279,1854704121
77	3013026929,3453039446
26	1127393867,3310385409
60	1816021952,3282399983
59	353487490,1091977596
77	117759234,932441128
17	341708045,1660282696
19	258371717,3853264659
54	3454111756,1987328560
82	4174861049,4235351135
52	921599414,1036926530
62	2749117081,313216570
64	3557177639,1572379928
23	1461614751,1135217669
28	1568404236,1000472403
65	3286727631,2041309714
18	2074165747,3647779704
40	2784733990,1329851433
26	2214759532,639714228
69	2552255980,2316554226
12	1173413324,2519479674
126	1208054840,3237690030
128	3379053576,316971390
69	2801502977,635315005
21	11868073,702613177
86	1198427299,776144490
5	3383076346,4008832742
94	2542263139,903479824
101	1809355147,519860311
80	2755736749,3198767173
60	1302867073,1852748255
48	2859823949,2691812429
66	132985642,3894682832
21	185629850,2114620382
111	994896347,2254364190
28	157792304,2758291824
47	2010207166,948516591
28	2921572023,320375372
13	1919857934,3354532648
38	2050373655,2771908140
29	4213315852,2419752073
53	3754388692,373878554
53	3282046569,3492092871
57	2788946974,3387573052
25	2952443379,3521813265
37	2834856476,3568061189
54	3077206284,2273530601
37	360841287,1248040172
57	1991302472,469616270
111	1026272854,1806368927
50	3831629897,1719155693
68	3275078082,2081727216
51	2855886035,2733928123
71	705169083,3262130729
69	2616672065,2538610176
7	777049930,2164813691
70	16776806,223559337
33	2455689690,191324301
36	3769834175,3294724209
32	4069855698,1974314749
39	119447757,3959512501
25	1251279482,3512518352
127	3564384866,1687913209
2	2813362772,1875968766
25	546571551,2067158158
75	4138837125,1343964147
86	1878583597,3030126864
126	2621304780,3070111224
82	3899213134,3310755864
74	93152792,1218106283
62	1168619287,1337558490
33	2154996375,2770020716
30	623671214,3101764597
21	1253918034,1220422051
81	2733183488,3548418665
75	2603365601,2969091457
28	3043759319,3687553686
111	3650472189,3738400813
49	2340485521,4210442076
57	156088920,2630338965
1	1088446444,1836676196
25	42475278,3102266455
52	1304401490,3743400139
54	3377205347,4144742362
111	177018541,2236957822
84	1329630408,3119657137
75	1182584007,3842164233
19	1676468326,3376555897
65	754250444,1351318265
77	489136553,239424069
12	685087590,548420760
127	1365196472,2158814184
51	326645140,161786365
54	896872457,3526625710
3	2359250265,2497508591
52	3808230585,2621072592
54	4021333178,3001274235
65	1703195220,1617954658
39	2557690924,3506821935
17	1955600388,802531153
3	2120191327,3045407029
48	2003266489,212923164
75	1876598538,343951661
129	46404754,1717484153
71	1165824284,2931035939
22	3787166211,1951391397
6	1206733964,3911809509
34	1216555958,1409303325
79	551875034,2752637274
26	2598599175,1692892234
95	1486786943,125835958
50	2939136263,4124451102
24	1283921079,2688622907
88	340296477,4160362831
59	2067371804,251088071
59	1855300428,4283669446
129	1111794530,3186055568
17	250092077,3382051819
5	1345148606,2080276494
29	203605107,623680085
68	1081131218,607350349
57	2993781267,1608733642
65	3261274211,4056529620
50	2408637654,3587934860
129	1134537637,236457342
61	3878202631,3250234575
4	1240370299,2182893433
86	543781022,1734420365
2	2867662193,1285344687
48	279943373,3124065196
31	1724876461,2791290435
21	1157053485,330833505
128	741823408,3322827482
40	906420681,1679994412
30	1266512087,2654574785
40	1501040137,3287045818
77	590422971,941293558
37	1407749473,4218692306
123	3373129433,2729231312
30	408103703,3018052854
4	2916745253,2608112021
21	3580233631,2829324283
66	3180915005,3946156175
109	347495424,1182642767
101	2593740599,2671416789
9	2313836764,3717396181
33	1922333640,1918655618
61	738060659,1230661547
61	3341951621,1827842951
31	3053081381,1989787396
53	2694286210,1102644522
68	2265295863,3463892508
66	631413069,2468179314
72	321107651,2131042346
49	1628654231,1908891501
31	856151402,3267262987
67	561977487,1078012200
80	2136403884,1850059903
109	3486464573,1557923164
59	3229318043,1933937594
23	3885354267,3016599130
59	166334303,1732061564
69	2862774681,3520519819
50	3867093237,4006670841
80	641313181,3734343224
50	2187664218,3597927310
35	1434978833,643203926
26	802894517,3953446510
120	2731098991,2515917106
120	2694110209,407118
33	1262573366,3731677393
76	2274521471,3259004972
111	1131820951,87753014
5	1590626466,2503599919
30	764620940,2512593868
63	3421094808,561628446
38	1861833121,877081722
4	753136947,3747048083
39	3429585970,2610964014
35	4183110102,4155628882
59	1962605272,3314978745
85	654335590,1582725942
51	2405350997,1593688579
2	1207420207,1872135046
63	1762478777,3447715043
28	1776393996,1829429656
51	2735512992,2832162740
39	1012439357,1872827343
29	4170722085,3405968778
43	3163722749,1885530568
72	460452805,1985173605
94	379804301,1601058457
54	1552425752,207924187
37	2440761099,1922826847
69	3234904908,196422678
47	1666373087,413894736
114	1787765212,524955231
1	266050195,410398228
17	3148564843,1195487188
12	3539453302,3598324947
34	1078983827,551400851
39	3896759380,3702617840
3	1907266480,3976003917
84	1799005776,2088145529
68	2528802132,3053426931
67	1882763176,4215316459
33	1181517039,2101331106
26	2310029909,69949088
8	3219563475,3849640520
123	2245497766,205889208
19	1449097106,1599580713
22	2161062848,3415440844
38	518029705,2890535302
87	2410458893,3394591834
0	1144082583,368298332
128	2444751985,1524614762
14	1281455326,3678887107
39	2888577146,2921926973
11	4209951615,2745271086
0	169821407,3672589063
97	4025752598,2909531195
111	3871354628,326566897
17	2325849829,3928044156
49	1080806346,696925251
84	2358100741,77959714
33	3269979090,227520423
127	122556374,3544358191
76	884220505,153023940
4	1230498351,1045209943
33	3103881792,3697588698
36	3957428365,3655461697
36	3581843196,606962923
71	3008854313,4032012063
101	1478298684,2380328217
24	435726457,1434506312
77	884102027,1837755199
25	4028816625,3622246976
47	3839936316,658491247
1	404108486,3635343184
71	111592938,3312837298
8	1412170102,2182753057
133	2357588397,2237003912
32	2116491905,2297156164
30	3861410719,4231227440
35	1389311745,1474150707
31	3461758194,2145808882
18	1234185709,4149116783
9	3851505997,1541437158
47	3795314002,2951746805
123	1458379626,2783275444
0	2679804066,115522682
34	181435237,1198714749
45	3022448939,2984189866
77	2065592790,737418576
21	1477691750,264495843
27	715020475,4227953046
74	2485145744,2356935935
95	1206756095,3363594917
132	2557753736,701533168
26	375794766,2137194089
18	337771683,44536763
85	1637411514,1706352956
28	1663968478,2645886784
127	3215225441,555692910
19	1023913404,3527972482
61	598661698,595610797
48	2546565958,2338360547
115	1012548097,360273431
24	3042074843,593212796
14	1302752822,891863319
6	1256349371,4198210914
11	3861243346,683925564
22	102206613,3127635212
77	1148157445,464491780
129	3518915398,1119757305
20	1615702186,776304138
22	2779765737,1107075532
29	344629153,1046223857
126	2810085560,2101214871
111	1444291606,938720182
66	3119439627,2802042973
77	1014164079,1393751958
69	2972173584,2966568063
46	1265038303,3168384341
53	2484976859,4071701831
59	1084462209,849633922
51	3038534907,3670529327
59	614195648,753218484
70	3384923611,1437672669
13	2676822738,4261692490
95	4148239689,4100668965
13	1596356619,508950711
26	3239549942,3437543535
25	1021436802,502559527
77	3654704217,988653081
23	400377502,3127061236
52	2220253309,2191158393
8	1901890143,1862874642
12	1017757667,1132975747
75	281906294,1522084370
52	800586354,664575246
3	4181514791,1289894211
32	3803851859,2416690478
2	2802164634,678423307
54	3949304778,3846804834
74	2617706460,3748595723
6	748547231,3081758653
25	1885727118,2670519720
132	3473647611,1576217719
66	1017207602,821804466
68	1511035261,2616707172
50	1430845460,3867709346
84	4204419206,343036684
81	3921746092,4067843882
61	269704454,3947780876
82	1137399288,1168883079
39	3028041807,2349453286
45	3291535032,850846643
21	1152714615,3404825002
97	1556233688,141664997
81	933849619,2223670359
60	3569420040,2046449164
126	1133163753,2379511191
65	1466186932,1300006169
28	1084221583,1691787574
52	738715120,3578177749
